stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/leopard.jpg	2	7	CS+	acquisition	DO	11
animals/caterpillarpeacockmoth.jpg	2	7	CS+	acquisition	DO	9
animals/waterbuffalo.jpg	2	7	CS+	acquisition	MO	20
animals/giraffe.jpg	2	7	CS+	acquisition	DO	17
animals/prayingmantis.jpg	2	7	CS+	acquisition	DO	4
animals/herculesbeetle.jpg	2	5	CS+	acquisition	DO	5
animals/shark.jpg	2	7	CS+	extinction	DO	21
animals/sheep.jpg	2	7	CS+	extinction	DO	3
animals/assassinbug.jpg	2	4	CS+	extinction	DO	11
animals/partridge.jpg	2	4	CS+	extinction	DO	20
animals/dramaderry.jpg	3	5	CS+	extinction	MO	23
animals/herring.jpg	2	5	CS+	extinction	DO	9
animals/ant.jpg	2	7	CS+	extinction	DO	8
animals/firebug.jpg	2	6	CS+	extinction	DO	12
animals/cranebug.jpg	2	7	CS+	baseline	DO	21
animals/shrimp.jpg	2	7	CS+	baseline	DO	24
animals/hyena.jpg	2	7	CS+	baseline	DO	14
animals/llama.jpg	2	7	CS+	baseline	DO	18
animals/perch.jpg	2	4	CS+	baseline	MO	6
animals/halibut.jpg	2	3	CS+	baseline	MO	20
animals/horse.jpg	2	7	CS+	baseline	MO	17
animals/marmot.jpg	3	4	CS+	baseline	MO	9
tools/paintroller.jpg	3	5	CS-	acquisition	DN	23
tools/plunger.jpg	2	7	CS-	acquisition	DO	13
tools/drillbit.jpg	2	7	CS-	acquisition	MO	10
tools/weldinghelmet.jpg	2	7	CS-	acquisition	DO	16
tools/gardenhose.jpg	3	5	CS-	acquisition	DN	3
tools/wheelbarrow.jpg	3	6	CS-	acquisition	DO	12
tools/stove.jpg	3	5	CS-	acquisition	DN	18
tools/gong.jpg	3	4	CS-	acquisition	DO	7
tools/broom.jpg	3	3	CS-	extinction	MN	12
tools/mallet.jpg	3	3	CS-	extinction	DN	18
tools/vegetablepeeler.jpg	3	6	CS-	extinction	MO	10
tools/pruner.jpg	3	4	CS-	extinction	MN	13
tools/levelmount.jpg	3	4	CS-	extinction	DN	8
tools/ruler.jpg	3	3	CS-	extinction	MN	1
tools/woodchipper.jpg	1	1	CS-	extinction	DN	20
tools/lawnmower.jpg	3	5	CS-	extinction	MN	5
tools/campingstove.jpg	3	4	CS-	baseline	MN	16
tools/camera.jpg	2	6	CS-	baseline	DO	9
tools/duffelbag.jpg	1	5	CS-	baseline	DN	24
tools/airpump.jpg	3	4	CS-	baseline	DN	21
tools/treadmill.jpg	2	5	CS-	baseline	DO	23
tools/hammer.jpg	2	7	CS-	baseline	MO	15
tools/measuringtape.jpg	2	7	CS-	baseline	MN	13
tools/microwave.jpg	2	7	CS-	baseline	DN	7
