stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/sander.jpg	3	1	CS-	extinction	MN	3
tools/spoon.jpg	2	7	CS-	extinction	MO	4
tools/woodchipper.jpg	3	1	CS-	extinction	DN	24
tools/broom.jpg	2	6	CS-	extinction	MN	11
tools/measuringcups.jpg	3	5	CS-	extinction	DN	2
tools/carpetblower.jpg	3	2	CS-	baseline	DN	9
tools/duffelbag.jpg	2	5	CS-	baseline	MO	7
tools/workbench.jpg	2	3	CS-	baseline	MO	21
tools/microwave.jpg	3	6	CS-	baseline	DO	20
tools/camera.jpg	3	3	CS-	baseline	DN	11
tools/paintbrush.jpg	2	5	CS-	baseline	DN	24
tools/videogamecontroller.jpg	2	6	CS-	baseline	DO	10
tools/measuringtape.jpg	3	5	CS-	baseline	MN	22
animals/pike.jpg	3	5	CS+	acquisition	MN	12
animals/gerbil.jpg	2	6	CS+	acquisition	MO	18
animals/cow.jpg	3	7	CS+	acquisition	MN	4
animals/angelfish.jpg	2	5	CS+	acquisition	MO	20
animals/waterbuffalo.jpg	3	4	CS+	acquisition	DO	11
animals/porcupine.jpg	2	6	CS+	acquisition	DO	5
animals/flea.jpg	3	5	CS+	acquisition	DO	8
animals/dragonfly.jpg	2	5	CS+	acquisition	DN	24
animals/rabbit.jpg	3	7	CS+	extinction	MN	2
animals/palmcockatoo.jpg	3	4	CS+	extinction	MO	15
animals/duck.jpg	2	7	CS+	extinction	DN	9
animals/shark.jpg	2	6	CS+	extinction	MO	24
animals/turkey.jpg	2	5	CS+	extinction	MN	4
animals/anteater.jpg	3	4	CS+	extinction	MO	3
animals/firebug.jpg	2	6	CS+	extinction	DO	1
animals/snail.jpg	2	6	CS+	extinction	MO	18
animals/goldfish.jpg	2	7	CS+	baseline	DO	20
animals/cranebug.jpg	2	6	CS+	baseline	DO	9
animals/caterpillarhawkmoth.jpg	2	5	CS+	baseline	DO	12
animals/starfish.jpg	2	5	CS+	baseline	DO	19
animals/skunk.jpg	3	5	CS+	baseline	MN	1
animals/racoon.jpg	2	5	CS+	baseline	DO	23
animals/zebra.jpg	2	6	CS+	baseline	MO	14
animals/canary.jpg	2	6	CS+	baseline	MO	8
tools/stove.jpg	3	4	CS-	acquisition	DN	7
tools/ladder.jpg	2	6	CS-	acquisition	MO	14
tools/electricbreaker.jpg	2	2	CS-	acquisition	MO	18
tools/hairdryer.jpg	3	5	CS-	acquisition	MO	17
tools/rake.jpg	3	3	CS-	acquisition	MO	9
tools/wheelbarrow.jpg	3	3	CS-	acquisition	MN	10
tools/faxmachine.jpg	3	4	CS-	acquisition	DO	21
tools/drillbit.jpg	3	1	CS-	acquisition	MN	5
tools/lawnmower.jpg	3	3	CS-	extinction	MO	20
tools/ruler.jpg	2	3	CS-	extinction		13
tools/routerplane.jpg	2	1	CS-	extinction	MO	9
tools/pruner.jpg	3	3	CS-	extinction	MN	1
tools/benchdogs.jpg	2	1	CS-	extinction	DO	14
tools/thermometer.jpg	3	1	CS-	extinction	DN	21
tools/vegetablepeeler.jpg	3	1	CS-	extinction		16
tools/mallet.jpg	2	3	CS-	extinction	MO	23
tools/extensioncord.jpg	2	3	CS-	baseline	MN	15
tools/padlock.jpg	2	3	CS-	baseline	MN	1
tools/bucket.jpg	3	2	CS-	baseline	DN	23
tools/treadmill.jpg	2	3	CS-	baseline	MO	5
tools/hammer.jpg	2	6	CS-	baseline	MO	8
tools/solderingtorch.jpg	3	1	CS-	baseline	DN	14
tools/jumpercables.jpg	2	4	CS-	baseline	DO	13
tools/screwdriver.jpg	3	7	CS-	baseline	MO	17
