stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/gong.jpg	2	1	CS-	baseline	MO	4
tools/reflexhammer.jpg	2	2	CS-	baseline	DO	10
tools/rollingpin.jpg	3	7	CS-	baseline	DO	5
tools/beadingtool.jpg	2	2	CS-	baseline	DO	12
tools/ladder.jpg	3	6	CS-	baseline	MO	13
tools/plow.jpg	2	2	CS-	baseline	MN	17
tools/benchdogs.jpg	2	1	CS-	acquisition	DN	10
tools/wrench.jpg	1	5	CS-	acquisition	MO	20
tools/tubeflaring.jpg	2	3	CS-	acquisition	MN	12
tools/sparkplug.jpg	3	3	CS-	acquisition	MN	17
tools/mallet.jpg	1	2	CS-	acquisition	MO	7
tools/pruner.jpg	1	4	CS-	acquisition	MN	21
tools/thermometer.jpg	1	6	CS-	acquisition	MO	11
tools/viceclamp.jpg	3	2	CS-	acquisition	MN	23
tools/microwave.jpg	3	7	CS-	extinction	MN	9
tools/bucket.jpg	3	6	CS-	extinction	MO	2
tools/monkeywrench.jpg	1	3	CS-	extinction	MO	15
tools/airpump.jpg	2	2	CS-	extinction	MN	1
tools/chainsaw.jpg	3	3	CS-	extinction	MO	10
tools/hammer.jpg	2	5	CS-	extinction	MO	14
tools/videogamecontroller.jpg	3	6	CS-	extinction	MO	16
tools/camera.jpg	3	2	CS-	extinction	MO	13
animals/tiger.jpg	3	2	CS+	baseline	DO	13
animals/baboon.jpg	1	3	CS+	baseline	MO	23
animals/herculesbeetle.jpg	2	3	CS+	baseline	DO	4
animals/gerbil.jpg	2	6	CS+	baseline	MO	5
animals/boar.jpg	2	3	CS+	baseline	MN	11
animals/quail.jpg	1	2	CS+	baseline	MO	10
animals/pike.jpg	1	3	CS+	baseline	DO	18
animals/porcupine.jpg	1	4	CS+	baseline	DO	17
animals/ant.jpg	1	7	CS+	acquisition	MO	24
animals/rabbit.jpg	2	6	CS+	acquisition	DO	5
animals/dramaderry.jpg	2	3	CS+	acquisition	MO	6
animals/snail.jpg	2	6	CS+	acquisition	DO	7
animals/chipmunk.jpg	1	7	CS+	acquisition	MO	17
animals/partridge.jpg	2	2	CS+	acquisition	MO	8
animals/palmcockatoo.jpg	2	2	CS+	acquisition	MO	12
animals/mouse.jpg	2	7	CS+	acquisition	DO	14
animals/rhino.jpg	2	3	CS+	extinction	DO	15
animals/flamingo.jpg	2	2	CS+	extinction	DO	10
animals/shrimp.jpg	2	1	CS+	extinction	MO	3
animals/racoon.jpg	2	3	CS+	extinction	MN	20
animals/canary.jpg	2	3	CS+	extinction	MO	1
animals/cranebug.jpg	2	4	CS+	extinction	MO	7
animals/caterpillarhawkmoth.jpg	1	4	CS+	extinction	DO	24
animals/marmot.jpg	1	4	CS+	extinction	DN	6
tools/scissors.jpg	1	7	CS-	baseline	MN	11
tools/paintroller.jpg	2	5	CS-	baseline	MO	22
tools/chisel.jpg	1	4	CS-	baseline	MO	8
tools/rake.jpg	1	7	CS-	baseline	DO	15
tools/hairdryer.jpg	2	7	CS-	baseline	MO	9
tools/cheesegrater.jpg	2	6	CS-	baseline	DO	6
tools/drillbit.jpg	3	3	CS-	baseline	MO	14
tools/stove.jpg	2	3	CS-	baseline	MO	2
tools/spoon.jpg	1	7	CS-	acquisition	DO	8
tools/woodchipper.jpg	2	3	CS-	acquisition	MO	15
tools/measuringdevice.jpg	2	3	CS-	acquisition	MO	9
tools/broom.jpg	1	5	CS-	acquisition	MN	22
tools/routerplane.jpg	2	1	CS-	acquisition	MN	5
tools/measuringcups.jpg	3	7	CS-	acquisition	MO	1
tools/blackboard.jpg	2	6	CS-	acquisition	MN	2
tools/lawnmower.jpg	1	5	CS-	acquisition	DO	14
tools/solderingtorch.jpg	3	5	CS-	extinction	DO	5
tools/edger.jpg	2	7	CS-	extinction	MN	4
tools/measuringtape.jpg	1	5	CS-	extinction	MO	22
tools/campingstove.jpg	3	2	CS-	extinction	MN	7
tools/extensioncord.jpg	3	5	CS-	extinction	MO	19
tools/squeegee.jpg	1	5	CS-	extinction	MN	6
tools/carpetblower.jpg	1	4	CS-	extinction	DO	21
tools/toaster.jpg	3	7	CS-	extinction	MN	20
