subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,group,hc_acc
109,tools/sander.jpg,2,1,CS+,acquisition,DO,ptsd,1
109,tools/airpump.jpg,3,4,CS+,extinction,DN,ptsd,0
109,animals/giraffe.jpg,2,7,CS-,baseline,DN,ptsd,0
109,animals/prayingmantis.jpg,3,7,CS-,baseline,DO,ptsd,1
109,tools/hairdryer.jpg,3,7,CS+,baseline,DO,ptsd,1
109,tools/ladder.jpg,3,7,CS+,baseline,DO,ptsd,1
109,tools/padlock.jpg,3,7,CS+,extinction,DO,ptsd,1
109,animals/flamingo.jpg,3,7,CS-,extinction,MO,ptsd,0
109,animals/quail.jpg,1,3,CS-,baseline,DN,ptsd,0
109,tools/drillbit.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/measuringtape.jpg,3,7,CS+,extinction,DN,ptsd,0
109,animals/aardvark.jpg,2,4,CS-,extinction,DO,ptsd,1
109,tools/tubeflaring.jpg,1,4,CS+,acquisition,MO,ptsd,0
109,tools/vegetablepeeler.jpg,3,7,CS+,acquisition,DN,ptsd,0
109,animals/llama.jpg,2,7,CS-,extinction,DO,ptsd,1
109,tools/blower.jpg,2,7,CS+,extinction,DO,ptsd,1
109,animals/caterpillarpeacockmoth.jpg,2,3,CS-,baseline,DO,ptsd,1
109,animals/cricket.jpg,2,4,CS-,extinction,MN,ptsd,0
109,animals/pike.jpg,2,3,CS-,baseline,DN,ptsd,0
109,animals/porcupine.jpg,2,6,CS-,baseline,DO,ptsd,1
109,animals/herculesbeetle.jpg,2,5,CS-,baseline,DO,ptsd,1
109,tools/toaster.jpg,3,7,CS+,extinction,DN,ptsd,0
109,animals/snail.jpg,3,7,CS-,acquisition,DO,ptsd,1
109,animals/carp.jpg,2,7,CS-,acquisition,MO,ptsd,0
109,animals/rhino.jpg,1,7,CS-,extinction,DO,ptsd,1
109,tools/spoon.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/pruner.jpg,3,7,CS+,acquisition,DO,ptsd,1
109,tools/reflexhammer.jpg,2,7,CS+,baseline,DO,ptsd,1
109,animals/anteater.jpg,2,5,CS-,acquisition,DO,ptsd,1
109,animals/gerbil.jpg,3,7,CS-,baseline,DO,ptsd,1
109,animals/boar.jpg,2,7,CS-,baseline,DO,ptsd,1
109,animals/cow.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/crow.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/snapper.jpg,2,7,CS-,baseline,DO,ptsd,1
109,animals/pigeon.jpg,3,6,CS-,baseline,MN,ptsd,0
109,animals/dragonfly.jpg,2,7,CS-,baseline,DO,ptsd,1
109,animals/pelican.jpg,2,4,CS-,baseline,MO,ptsd,0
109,animals/turkey.jpg,2,2,CS-,acquisition,DN,ptsd,0
109,animals/brown_bear.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/baldeagle.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/shark.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/duck.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/rabbit.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/chipmunk.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/herring.jpg,2,4,CS-,acquisition,MO,ptsd,0
109,animals/horse.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/cranebug.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/reindeer.jpg,3,5,CS-,extinction,MN,ptsd,0
109,animals/salmon.jpg,3,5,CS-,extinction,MO,ptsd,0
109,animals/perch.jpg,3,5,CS-,extinction,MO,ptsd,0
109,animals/skunk.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/shrimp.jpg,3,4,CS-,extinction,DO,ptsd,1
109,animals/racoon.jpg,2,7,CS-,extinction,DO,ptsd,1
109,tools/ropeandpulley.jpg,3,3,CS+,baseline,DO,ptsd,1
109,tools/rollingpin.jpg,3,6,CS+,baseline,DO,ptsd,1
109,tools/cheesegrater.jpg,3,7,CS+,baseline,DO,ptsd,1
109,tools/wheelbarrow.jpg,3,7,CS+,baseline,MN,ptsd,0
109,tools/beadingtool.jpg,2,2,CS+,baseline,DO,ptsd,1
109,tools/electricbreaker.jpg,3,3,CS+,baseline,DO,ptsd,1
109,tools/weldinghelmet.jpg,2,6,CS+,baseline,DO,ptsd,1
109,tools/shoehorn.jpg,2,4,CS+,baseline,DO,ptsd,1
109,tools/lawnmower.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/levelmount.jpg,2,5,CS+,acquisition,DO,ptsd,1
109,tools/eraser.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/woodchipper.jpg,2,3,CS+,acquisition,DO,ptsd,1
109,tools/fan.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/measuringdevice.jpg,3,3,CS+,acquisition,DO,ptsd,1
109,tools/blackboard.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/broom.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/monkeywrench.jpg,2,7,CS+,extinction,DO,ptsd,1
109,tools/workbench.jpg,2,3,CS+,extinction,DO,ptsd,1
109,tools/squeegee.jpg,3,5,CS+,extinction,MN,ptsd,0
109,tools/edger.jpg,3,2,CS+,extinction,DO,ptsd,1
109,tools/carpetblower.jpg,2,5,CS+,extinction,DO,ptsd,1
109,tools/campingstove.jpg,3,1,CS+,extinction,DN,ptsd,0
109,tools/jumpercables.jpg,3,5,CS+,extinction,DO,ptsd,1
109,tools/paintbrush.jpg,3,7,CS+,extinction,DO,ptsd,1
109,animals/mole.jpg,3,7,CS-,baseline,DO,ptsd,1
109,animals/leopard.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/tiger.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/hummingbird.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/flea.jpg,1,7,CS-,baseline,DO,ptsd,1
109,animals/ostrich.jpg,1,6,CS-,baseline,DO,ptsd,1
109,animals/waterbuffalo.jpg,3,4,CS-,baseline,DN,ptsd,0
109,animals/angelfish.jpg,3,4,CS-,baseline,DO,ptsd,1
109,animals/partridge.jpg,3,4,CS-,acquisition,DO,ptsd,1
109,animals/mouse.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/camel.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/mink.jpg,2,7,CS-,acquisition,DO,ptsd,1
109,animals/firebug.jpg,3,4,CS-,acquisition,DN,ptsd,0
109,animals/assassinbug.jpg,3,4,CS-,acquisition,DN,ptsd,0
109,animals/catfish.jpg,2,5,CS-,acquisition,DO,ptsd,1
109,animals/dramaderry.jpg,2,5,CS-,acquisition,DO,ptsd,1
109,animals/halibut.jpg,2,3,CS-,extinction,DO,ptsd,1
109,animals/goldfish.jpg,3,7,CS-,extinction,DO,ptsd,1
109,animals/caterpillarhawkmoth.jpg,3,4,CS-,extinction,DO,ptsd,1
109,animals/finch.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/starfish.jpg,3,5,CS-,extinction,DN,ptsd,0
109,animals/elephantafrican.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/zebra.jpg,2,7,CS-,extinction,DO,ptsd,1
109,animals/hyena.jpg,2,7,CS-,extinction,DO,ptsd,1
109,tools/plunger.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/faxmachine.jpg,2,5,CS+,baseline,DO,ptsd,1
109,tools/gong.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/paintroller.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/transmissionwrench.jpg,2,5,CS+,baseline,DO,ptsd,1
109,tools/gardenhose.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/rake.jpg,2,7,CS+,baseline,DO,ptsd,1
109,tools/pliers.jpg,2,7,CS+,baseline,MN,ptsd,0
109,tools/weedeater.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/wrench.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/beaker.jpg,2,5,CS+,acquisition,DO,ptsd,1
109,tools/sparkplug.jpg,2,7,CS+,acquisition,DO,ptsd,1
109,tools/thermometer.jpg,3,6,CS+,acquisition,MO,ptsd,0
109,tools/measuringcups.jpg,3,6,CS+,acquisition,DN,ptsd,0
109,tools/ruler.jpg,2,6,CS+,acquisition,DO,ptsd,1
109,tools/viceclamp.jpg,3,4,CS+,acquisition,DO,ptsd,1
109,tools/screwdriver.jpg,3,7,CS+,extinction,DO,ptsd,1
109,tools/extensioncord.jpg,3,7,CS+,extinction,DO,ptsd,1
109,tools/camera.jpg,3,1,CS+,extinction,DO,ptsd,1
109,tools/bucket.jpg,3,7,CS+,extinction,DO,ptsd,1
109,tools/chainsaw.jpg,3,7,CS+,extinction,DO,ptsd,1
109,tools/duffelbag.jpg,3,7,CS+,extinction,DO,ptsd,1
109,tools/solderingtorch.jpg,3,5,CS+,extinction,DO,ptsd,1
109,tools/microwave.jpg,3,7,CS+,extinction,DO,ptsd,1
110,tools/blackboard.jpg,3,6,CS-,extinction,,ptsd,0
110,animals/horse.jpg,3,7,CS+,baseline,DN,ptsd,0
110,animals/partridge.jpg,3,1,CS+,extinction,MO,ptsd,0
110,animals/elephantafrican.jpg,2,7,CS+,baseline,DO,ptsd,1
110,animals/perch.jpg,1,7,CS+,baseline,DO,ptsd,1
110,tools/wheelbarrow.jpg,2,7,CS-,acquisition,DO,ptsd,1
110,tools/fan.jpg,1,7,CS-,extinction,DO,ptsd,1
110,animals/cricket.jpg,1,5,CS+,baseline,DO,ptsd,1
110,tools/plow.jpg,2,3,CS-,acquisition,DO,ptsd,1
110,animals/mouse.jpg,3,4,CS+,extinction,DO,ptsd,1
110,tools/toaster.jpg,3,6,CS-,baseline,DO,ptsd,1
110,tools/hairdryer.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,tools/treadmill.jpg,3,7,CS-,baseline,DO,ptsd,1
110,tools/transmissionwrench.jpg,3,3,CS-,acquisition,DO,ptsd,1
110,animals/marmot.jpg,2,2,CS+,baseline,DO,ptsd,1
110,animals/chipmunk.jpg,2,2,CS+,extinction,DN,ptsd,0
110,tools/weedeater.jpg,2,6,CS-,extinction,DO,ptsd,1
110,tools/campingstove.jpg,2,2,CS-,baseline,DN,ptsd,0
110,tools/stove.jpg,1,7,CS-,acquisition,DO,ptsd,1
110,animals/dramaderry.jpg,3,7,CS+,extinction,DO,ptsd,1
110,animals/halibut.jpg,1,4,CS+,baseline,MO,ptsd,0
110,animals/quail.jpg,2,5,CS+,acquisition,DO,ptsd,1
110,animals/anteater.jpg,2,4,CS+,extinction,DO,ptsd,1
110,tools/ropeandpulley.jpg,3,3,CS-,acquisition,DO,ptsd,1
110,tools/workbench.jpg,3,2,CS-,baseline,DO,ptsd,1
110,animals/leopard.jpg,3,5,CS+,acquisition,DO,ptsd,1
110,animals/rhino.jpg,2,4,CS+,baseline,DO,ptsd,1
110,animals/porcupine.jpg,1,5,CS+,acquisition,DO,ptsd,1
110,tools/levelmount.jpg,1,6,CS-,extinction,DO,ptsd,1
110,tools/gardenhose.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,animals/firebug.jpg,2,5,CS+,extinction,DO,ptsd,1
110,animals/mahimahi.jpg,3,1,CS+,extinction,MO,ptsd,0
110,tools/bucket.jpg,3,7,CS-,baseline,DN,ptsd,0
110,tools/viceclamp.jpg,3,2,CS-,extinction,DN,ptsd,0
110,animals/pelican.jpg,2,4,CS+,acquisition,DO,ptsd,1
110,tools/carpetblower.jpg,3,3,CS-,baseline,,ptsd,0
110,tools/hammer.jpg,3,7,CS-,baseline,DN,ptsd,0
110,animals/dragonfly.jpg,2,3,CS+,acquisition,DO,ptsd,1
110,tools/sparkplug.jpg,3,2,CS-,extinction,DO,ptsd,1
110,tools/screwdriver.jpg,1,7,CS-,baseline,MN,ptsd,0
110,animals/canary.jpg,1,7,CS+,baseline,MN,ptsd,0
110,animals/flea.jpg,3,1,CS+,acquisition,DO,ptsd,1
110,tools/scissors.jpg,3,7,CS-,acquisition,MO,ptsd,0
110,animals/snapper.jpg,2,4,CS+,acquisition,DO,ptsd,1
110,animals/carp.jpg,1,7,CS+,extinction,DO,ptsd,1
110,animals/boar.jpg,2,4,CS+,acquisition,DO,ptsd,1
110,tools/woodchipper.jpg,3,1,CS-,extinction,DN,ptsd,0
110,tools/thermometer.jpg,3,2,CS-,extinction,DO,ptsd,1
110,animals/ostrich.jpg,3,5,CS+,acquisition,DO,ptsd,1
110,animals/crow.jpg,3,6,CS+,acquisition,DN,ptsd,0
110,animals/pigeon.jpg,3,7,CS+,acquisition,DO,ptsd,1
110,animals/angelfish.jpg,1,6,CS+,acquisition,,ptsd,0
110,animals/waterbuffalo.jpg,3,4,CS+,acquisition,DO,ptsd,1
110,animals/cow.jpg,3,7,CS+,acquisition,DO,ptsd,1
110,animals/pike.jpg,3,3,CS+,acquisition,DN,ptsd,0
110,animals/herculesbeetle.jpg,3,2,CS+,acquisition,DO,ptsd,1
110,animals/sheep.jpg,3,7,CS+,extinction,DN,ptsd,0
110,animals/snail.jpg,3,6,CS+,extinction,DO,ptsd,1
110,animals/seal.jpg,2,7,CS+,extinction,DO,ptsd,1
110,animals/duck.jpg,1,7,CS+,extinction,MN,ptsd,0
110,animals/catfish.jpg,2,1,CS+,extinction,,ptsd,0
110,animals/herring.jpg,1,7,CS+,extinction,MN,ptsd,0
110,animals/assassinbug.jpg,3,2,CS+,extinction,DN,ptsd,0
110,animals/ant.jpg,2,7,CS+,extinction,DO,ptsd,1
110,animals/racoon.jpg,2,7,CS+,baseline,DO,ptsd,1
110,animals/flamingo.jpg,2,7,CS+,baseline,DO,ptsd,1
110,animals/cranebug.jpg,2,7,CS+,baseline,DO,ptsd,1
110,animals/aardvark.jpg,3,2,CS+,baseline,,ptsd,0
110,animals/shrimp.jpg,3,1,CS+,baseline,DN,ptsd,0
110,animals/salmon.jpg,1,7,CS+,baseline,DO,ptsd,1
110,animals/llama.jpg,1,5,CS+,baseline,DO,ptsd,1
110,animals/hyena.jpg,3,2,CS+,baseline,DO,ptsd,1
110,tools/rake.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,tools/ladder.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,tools/pliers.jpg,2,7,CS-,acquisition,,ptsd,0
110,tools/chisel.jpg,2,3,CS-,acquisition,MO,ptsd,0
110,tools/reflexhammer.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,tools/faxmachine.jpg,3,2,CS-,acquisition,DO,ptsd,1
110,tools/shoehorn.jpg,3,4,CS-,acquisition,DO,ptsd,1
110,tools/beadingtool.jpg,3,2,CS-,acquisition,DO,ptsd,1
110,tools/vegetablepeeler.jpg,1,4,CS-,extinction,,ptsd,0
110,tools/sander.jpg,2,2,CS-,extinction,DN,ptsd,0
110,tools/eraser.jpg,3,5,CS-,extinction,DN,ptsd,0
110,tools/lawnmower.jpg,3,7,CS-,extinction,DO,ptsd,1
110,tools/beaker.jpg,3,6,CS-,extinction,DN,ptsd,0
110,tools/broom.jpg,3,7,CS-,extinction,DO,ptsd,1
110,tools/routerplane.jpg,3,2,CS-,extinction,DN,ptsd,0
110,tools/benchdogs.jpg,3,1,CS-,extinction,DN,ptsd,0
110,tools/solderingtorch.jpg,3,1,CS-,baseline,DN,ptsd,0
110,tools/edger.jpg,3,2,CS-,baseline,DN,ptsd,0
110,tools/extensioncord.jpg,2,7,CS-,baseline,DO,ptsd,1
110,tools/duffelbag.jpg,3,7,CS-,baseline,,ptsd,0
110,tools/squeegee.jpg,2,7,CS-,baseline,MO,ptsd,0
110,tools/videogamecontroller.jpg,2,7,CS-,baseline,DO,ptsd,1
110,tools/jumpercables.jpg,1,7,CS-,baseline,DO,ptsd,1
110,tools/blower.jpg,1,7,CS-,baseline,DO,ptsd,1
110,animals/caterpillarpeacockmoth.jpg,2,2,CS+,acquisition,DO,ptsd,1
110,animals/prayingmantis.jpg,1,2,CS+,acquisition,DO,ptsd,1
110,animals/giraffe.jpg,1,4,CS+,acquisition,DO,ptsd,1
110,animals/gerbil.jpg,1,5,CS+,acquisition,DO,ptsd,1
110,animals/tiger.jpg,2,7,CS+,acquisition,DN,ptsd,0
110,animals/mole.jpg,2,4,CS+,acquisition,MO,ptsd,0
110,animals/hummingbird.jpg,1,4,CS+,acquisition,MN,ptsd,0
110,animals/baboon.jpg,2,4,CS+,acquisition,DO,ptsd,1
110,animals/rabbit.jpg,1,6,CS+,extinction,DO,ptsd,1
110,animals/palmcockatoo.jpg,1,5,CS+,extinction,MO,ptsd,0
110,animals/mink.jpg,1,2,CS+,extinction,DO,ptsd,1
110,animals/brown_bear.jpg,1,4,CS+,extinction,MO,ptsd,0
110,animals/camel.jpg,3,5,CS+,extinction,MO,ptsd,0
110,animals/turkey.jpg,3,5,CS+,extinction,DN,ptsd,0
110,animals/baldeagle.jpg,3,5,CS+,extinction,DN,ptsd,0
110,animals/shark.jpg,2,7,CS+,extinction,DO,ptsd,1
110,animals/cat.jpg,2,7,CS+,baseline,DO,ptsd,1
110,animals/caterpillarhawkmoth.jpg,1,5,CS+,baseline,DO,ptsd,1
110,animals/zebra.jpg,2,4,CS+,baseline,DO,ptsd,1
110,animals/reindeer.jpg,1,5,CS+,baseline,,ptsd,0
110,animals/skunk.jpg,3,4,CS+,baseline,MN,ptsd,0
110,animals/starfish.jpg,3,6,CS+,baseline,DO,ptsd,1
110,animals/goldfish.jpg,1,7,CS+,baseline,DO,ptsd,1
110,animals/finch.jpg,1,5,CS+,baseline,DO,ptsd,1
110,tools/plunger.jpg,1,7,CS-,acquisition,DO,ptsd,1
110,tools/cheesegrater.jpg,1,7,CS-,acquisition,,ptsd,0
110,tools/drillbit.jpg,1,2,CS-,acquisition,MN,ptsd,0
110,tools/weldinghelmet.jpg,1,2,CS-,acquisition,DN,ptsd,0
110,tools/gong.jpg,3,3,CS-,acquisition,DO,ptsd,1
110,tools/paintroller.jpg,3,7,CS-,acquisition,DO,ptsd,1
110,tools/rollingpin.jpg,3,7,CS-,acquisition,MN,ptsd,0
110,tools/electricbreaker.jpg,2,3,CS-,acquisition,DO,ptsd,1
110,tools/tubeflaring.jpg,3,2,CS-,extinction,DN,ptsd,0
110,tools/measuringcups.jpg,3,6,CS-,extinction,DN,ptsd,0
110,tools/mallet.jpg,3,5,CS-,extinction,,ptsd,0
110,tools/pruner.jpg,1,6,CS-,extinction,DO,ptsd,1
110,tools/wrench.jpg,1,6,CS-,extinction,MO,ptsd,0
110,tools/ruler.jpg,1,7,CS-,extinction,DN,ptsd,0
110,tools/measuringdevice.jpg,2,2,CS-,extinction,MO,ptsd,0
110,tools/spoon.jpg,2,6,CS-,extinction,DN,ptsd,0
110,tools/airpump.jpg,2,2,CS-,baseline,DN,ptsd,0
110,tools/camera.jpg,3,4,CS-,baseline,DO,ptsd,1
110,tools/monkeywrench.jpg,2,5,CS-,baseline,MO,ptsd,0
110,tools/padlock.jpg,3,7,CS-,baseline,DO,ptsd,1
110,tools/microwave.jpg,3,7,CS-,baseline,MO,ptsd,0
110,tools/paintbrush.jpg,1,5,CS-,baseline,MO,ptsd,0
110,tools/measuringtape.jpg,1,6,CS-,baseline,DO,ptsd,1
110,tools/chainsaw.jpg,2,6,CS-,baseline,DO,ptsd,1
111,tools/tubeflaring.jpg,1,1,CS-,extinction,MO,ptsd,0
111,animals/goldfish.jpg,1,7,CS+,baseline,DO,ptsd,1
111,animals/elephantafrican.jpg,1,7,CS+,baseline,DO,ptsd,1
111,animals/firebug.jpg,2,1,CS+,extinction,DO,ptsd,1
111,animals/turkey.jpg,2,3,CS+,extinction,MO,ptsd,0
111,animals/herring.jpg,2,3,CS+,extinction,DO,ptsd,1
111,tools/spoon.jpg,1,7,CS-,extinction,MN,ptsd,0
111,tools/routerplane.jpg,3,1,CS-,extinction,DO,ptsd,1
111,tools/solderingtorch.jpg,1,1,CS-,baseline,DO,ptsd,1
111,tools/wrench.jpg,1,7,CS-,extinction,DO,ptsd,1
111,tools/workbench.jpg,3,1,CS-,baseline,DO,ptsd,1
111,tools/beadingtool.jpg,2,1,CS-,acquisition,DO,ptsd,1
111,tools/wheelbarrow.jpg,1,7,CS-,acquisition,DO,ptsd,1
111,tools/lawnmower.jpg,3,6,CS-,extinction,MO,ptsd,0
111,tools/drillbit.jpg,2,7,CS-,acquisition,DO,ptsd,1
111,animals/quail.jpg,2,4,CS+,acquisition,DO,ptsd,1
111,tools/videogamecontroller.jpg,1,6,CS-,baseline,DO,ptsd,1
111,animals/rabbit.jpg,2,7,CS+,extinction,DO,ptsd,1
111,animals/duck.jpg,2,5,CS+,extinction,DO,ptsd,1
111,animals/flamingo.jpg,2,7,CS+,baseline,DO,ptsd,1
111,animals/waterbuffalo.jpg,2,3,CS+,acquisition,DO,ptsd,1
111,animals/brown_bear.jpg,2,7,CS+,extinction,DO,ptsd,1
111,animals/shark.jpg,2,6,CS+,extinction,MO,ptsd,0
111,animals/aardvark.jpg,2,1,CS+,baseline,DO,ptsd,1
111,animals/giraffe.jpg,1,7,CS+,acquisition,DO,ptsd,1
111,tools/padlock.jpg,3,2,CS-,baseline,DO,ptsd,1
111,tools/gong.jpg,3,1,CS-,acquisition,DO,ptsd,1
111,animals/pelican.jpg,2,4,CS+,acquisition,DO,ptsd,1
111,tools/mallet.jpg,1,3,CS-,extinction,MO,ptsd,0
111,tools/plow.jpg,2,1,CS-,acquisition,DO,ptsd,1
111,animals/herculesbeetle.jpg,2,1,CS+,acquisition,DO,ptsd,1
111,animals/reindeer.jpg,2,3,CS+,baseline,DO,ptsd,1
111,tools/pliers.jpg,1,7,CS-,acquisition,DO,ptsd,1
111,tools/stove.jpg,3,2,CS-,acquisition,DO,ptsd,1
111,tools/treadmill.jpg,3,3,CS-,baseline,DO,ptsd,1
111,tools/woodchipper.jpg,3,1,CS-,extinction,DO,ptsd,1
111,tools/camera.jpg,1,5,CS-,baseline,DO,ptsd,1
111,animals/porcupine.jpg,1,1,CS+,acquisition,DO,ptsd,1
111,tools/campingstove.jpg,3,1,CS-,baseline,DO,ptsd,1
111,animals/ant.jpg,2,4,CS+,extinction,DO,ptsd,1
111,tools/paintroller.jpg,1,4,CS-,acquisition,MN,ptsd,0
111,animals/canary.jpg,2,3,CS+,baseline,DO,ptsd,1
111,animals/racoon.jpg,2,4,CS+,baseline,DO,ptsd,1
111,animals/gerbil.jpg,2,6,CS+,acquisition,DO,ptsd,1
111,tools/measuringcups.jpg,3,1,CS-,extinction,DO,ptsd,1
111,animals/pigeon.jpg,2,2,CS+,acquisition,DO,ptsd,1
111,animals/cricket.jpg,2,3,CS+,baseline,DO,ptsd,1
111,tools/monkeywrench.jpg,3,2,CS-,baseline,DO,ptsd,1
111,animals/angelfish.jpg,2,4,CS+,acquisition,DO,ptsd,1
111,animals/tiger.jpg,1,7,CS+,acquisition,DO,ptsd,1
111,animals/leopard.jpg,2,7,CS+,acquisition,DO,ptsd,1
111,animals/ostrich.jpg,2,2,CS+,acquisition,DO,ptsd,1
111,animals/boar.jpg,2,1,CS+,acquisition,DO,ptsd,1
111,animals/crow.jpg,2,1,CS+,acquisition,DO,ptsd,1
111,animals/snapper.jpg,3,2,CS+,acquisition,MO,ptsd,0
111,animals/caterpillarpeacockmoth.jpg,3,2,CS+,acquisition,DO,ptsd,1
111,animals/partridge.jpg,2,1,CS+,extinction,DO,ptsd,1
111,animals/anteater.jpg,1,1,CS+,extinction,DO,ptsd,1
111,animals/mouse.jpg,2,7,CS+,extinction,DO,ptsd,1
111,animals/assassinbug.jpg,2,1,CS+,extinction,DO,ptsd,1
111,animals/baldeagle.jpg,2,4,CS+,extinction,DO,ptsd,1
111,animals/snail.jpg,2,4,CS+,extinction,DO,ptsd,1
111,animals/seal.jpg,1,7,CS+,extinction,DO,ptsd,1
111,animals/sheep.jpg,1,7,CS+,extinction,MO,ptsd,0
111,animals/horse.jpg,2,5,CS+,baseline,DO,ptsd,1
111,animals/finch.jpg,3,1,CS+,baseline,DO,ptsd,1
111,animals/rhino.jpg,2,7,CS+,baseline,DO,ptsd,1
111,animals/starfish.jpg,1,7,CS+,baseline,DO,ptsd,1
111,animals/cranebug.jpg,2,4,CS+,baseline,DO,ptsd,1
111,animals/llama.jpg,1,4,CS+,baseline,DO,ptsd,1
111,animals/shrimp.jpg,1,1,CS+,baseline,MO,ptsd,0
111,animals/halibut.jpg,2,4,CS+,baseline,MO,ptsd,0
111,tools/ladder.jpg,1,7,CS-,acquisition,MO,ptsd,0
111,tools/shoehorn.jpg,3,1,CS-,acquisition,DO,ptsd,1
111,tools/rake.jpg,3,4,CS-,acquisition,DO,ptsd,1
111,tools/cheesegrater.jpg,3,3,CS-,acquisition,DO,ptsd,1
111,tools/faxmachine.jpg,3,1,CS-,acquisition,DO,ptsd,1
111,tools/scissors.jpg,3,7,CS-,acquisition,DO,ptsd,1
111,tools/electricbreaker.jpg,1,2,CS-,acquisition,DO,ptsd,1
111,tools/weldinghelmet.jpg,3,3,CS-,acquisition,MO,ptsd,0
111,tools/fan.jpg,3,6,CS-,extinction,DO,ptsd,1
111,tools/sparkplug.jpg,3,4,CS-,extinction,DO,ptsd,1
111,tools/blackboard.jpg,2,3,CS-,extinction,DN,ptsd,0
111,tools/benchdogs.jpg,3,1,CS-,extinction,DO,ptsd,1
111,tools/broom.jpg,3,4,CS-,extinction,MO,ptsd,0
111,tools/eraser.jpg,2,2,CS-,extinction,DO,ptsd,1
111,tools/sander.jpg,3,1,CS-,extinction,DO,ptsd,1
111,tools/thermometer.jpg,3,4,CS-,extinction,DO,ptsd,1
111,tools/blower.jpg,3,4,CS-,baseline,DO,ptsd,1
111,tools/hammer.jpg,3,5,CS-,baseline,DO,ptsd,1
111,tools/extensioncord.jpg,3,5,CS-,baseline,MN,ptsd,0
111,tools/bucket.jpg,1,7,CS-,baseline,DO,ptsd,1
111,tools/carpetblower.jpg,3,2,CS-,baseline,MN,ptsd,0
111,tools/screwdriver.jpg,1,7,CS-,baseline,MN,ptsd,0
111,tools/airpump.jpg,3,1,CS-,baseline,DO,ptsd,1
111,tools/paintbrush.jpg,3,6,CS-,baseline,MO,ptsd,0
111,animals/flea.jpg,2,1,CS+,acquisition,DO,ptsd,1
111,animals/pike.jpg,2,6,CS+,acquisition,DO,ptsd,1
111,animals/cow.jpg,2,7,CS+,acquisition,DO,ptsd,1
111,animals/baboon.jpg,2,7,CS+,acquisition,DO,ptsd,1
111,animals/hummingbird.jpg,2,6,CS+,acquisition,MO,ptsd,0
111,animals/prayingmantis.jpg,2,4,CS+,acquisition,DO,ptsd,1
111,animals/mole.jpg,2,1,CS+,acquisition,DO,ptsd,1
111,animals/dragonfly.jpg,2,5,CS+,acquisition,DO,ptsd,1
111,animals/camel.jpg,2,5,CS+,extinction,DO,ptsd,1
111,animals/carp.jpg,2,5,CS+,extinction,DO,ptsd,1
111,animals/catfish.jpg,2,2,CS+,extinction,DO,ptsd,1
111,animals/mink.jpg,2,1,CS+,extinction,DO,ptsd,1
111,animals/dramaderry.jpg,2,5,CS+,extinction,MO,ptsd,0
111,animals/palmcockatoo.jpg,2,1,CS+,extinction,DO,ptsd,1
111,animals/mahimahi.jpg,2,1,CS+,extinction,MN,ptsd,0
111,animals/chipmunk.jpg,2,3,CS+,extinction,DO,ptsd,1
111,animals/caterpillarhawkmoth.jpg,2,3,CS+,baseline,DO,ptsd,1
111,animals/marmot.jpg,2,1,CS+,baseline,DO,ptsd,1
111,animals/cat.jpg,2,7,CS+,baseline,DO,ptsd,1
111,animals/perch.jpg,2,3,CS+,baseline,DO,ptsd,1
111,animals/salmon.jpg,2,3,CS+,baseline,DO,ptsd,1
