subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,trial_number,group,hc_acc
s112,tools/screwdriver.jpg,baseline,7,CS+,baseline,MO,2,ptsd,0
s112,tools/treadmill.jpg,acquisition,7,CS+,baseline,DO,14,ptsd,1
s112,tools/bucket.jpg,acquisition,7,CS+,baseline,DO,1,ptsd,1
s113,tools/plunger.jpg,baseline,5,CS+,baseline,DO,23,ptsd,1
s113,tools/pruner.jpg,acquisition,4,CS+,acquisition,DO,23,ptsd,1
s113,animals/cow.jpg,extinction,6,CS-,baseline,DN,1,ptsd,0
s113,tools/transmissionwrench.jpg,extinction,4,CS+,baseline,DN,16,ptsd,0
s113,animals/sheep.jpg,baseline,3,CS-,acquisition,DN,22,ptsd,0
s113,tools/fan.jpg,acquisition,6,CS+,acquisition,MO,13,ptsd,0
s113,animals/quail.jpg,extinction,3,CS-,baseline,DN,4,ptsd,0
s113,tools/squeegee.jpg,acquisition,6,CS+,extinction,MN,21,ptsd,0
s113,tools/chainsaw.jpg,acquisition,4,CS+,extinction,DO,2,ptsd,1
s113,tools/ropeandpulley.jpg,baseline,2,CS+,baseline,DN,20,ptsd,0
s113,animals/prayingmantis.jpg,acquisition,4,CS-,baseline,DO,6,ptsd,1
s113,animals/chipmunk.jpg,extinction,7,CS-,acquisition,MN,20,ptsd,0
s113,tools/solderingtorch.jpg,acquisition,2,CS+,extinction,MO,8,ptsd,0
s113,animals/mink.jpg,baseline,3,CS-,acquisition,DO,9,ptsd,1
s113,animals/boar.jpg,baseline,2,CS-,baseline,MN,9,ptsd,0
s113,animals/cricket.jpg,extinction,5,CS-,extinction,MN,10,ptsd,0
s113,animals/rabbit.jpg,extinction,5,CS-,acquisition,MN,8,ptsd,0
s113,tools/levelmount.jpg,acquisition,3,CS+,acquisition,DO,5,ptsd,1
s113,tools/reflexhammer.jpg,baseline,1,CS+,baseline,DO,18,ptsd,1
s113,animals/horse.jpg,baseline,1,CS-,extinction,MN,2,ptsd,0
s113,animals/rhino.jpg,acquisition,2,CS-,extinction,DO,13,ptsd,1
s113,animals/hummingbird.jpg,acquisition,3,CS-,baseline,DN,3,ptsd,0
s113,tools/edger.jpg,acquisition,5,CS+,extinction,MN,5,ptsd,0
s113,tools/campingstove.jpg,extinction,2,CS+,extinction,DN,22,ptsd,0
s113,tools/blower.jpg,baseline,5,CS+,extinction,DO,16,ptsd,1
s113,animals/ant.jpg,extinction,7,CS-,acquisition,MO,16,ptsd,0
s113,tools/drillbit.jpg,extinction,3,CS+,baseline,MO,22,ptsd,0
s113,tools/paintbrush.jpg,baseline,6,CS+,extinction,MO,6,ptsd,0
s113,animals/flea.jpg,acquisition,2,CS-,baseline,DO,17,ptsd,1
s113,animals/shrimp.jpg,extinction,3,CS-,extinction,MN,3,ptsd,0
s113,tools/stove.jpg,acquisition,1,CS+,baseline,MN,12,ptsd,0
s113,tools/sander.jpg,extinction,4,CS+,acquisition,DO,11,ptsd,1
s113,animals/zebra.jpg,extinction,5,CS-,extinction,DN,7,ptsd,0
s113,tools/rake.jpg,baseline,2,CS+,baseline,DO,14,ptsd,1
s113,animals/mole.jpg,extinction,1,CS-,baseline,MN,18,ptsd,0
s113,animals/anteater.jpg,extinction,1,CS-,acquisition,DN,1,ptsd,0
s113,tools/workbench.jpg,baseline,4,CS+,extinction,DO,7,ptsd,1
s113,animals/flamingo.jpg,baseline,2,CS-,extinction,MN,22,ptsd,0
s113,tools/broom.jpg,acquisition,7,CS+,acquisition,MN,2,ptsd,0
s113,tools/plow.jpg,baseline,3,CS+,baseline,DN,7,ptsd,0
s113,animals/brown_bear.jpg,acquisition,3,CS-,acquisition,MO,24,ptsd,0
s113,animals/baldeagle.jpg,baseline,6,CS-,acquisition,DO,10,ptsd,1
s113,animals/llama.jpg,extinction,2,CS-,extinction,DO,5,ptsd,1
s113,tools/measuringdevice.jpg,baseline,3,CS+,acquisition,MO,17,ptsd,0
s113,animals/gerbil.jpg,acquisition,3,CS-,baseline,MO,24,ptsd,0
s113,animals/aardvark.jpg,baseline,1,CS-,extinction,DO,4,ptsd,1
s113,tools/wrench.jpg,baseline,7,CS+,acquisition,DO,15,ptsd,1
s113,tools/beaker.jpg,extinction,4,CS+,acquisition,MN,9,ptsd,0
s113,animals/crow.jpg,baseline,7,CS-,baseline,MO,10,ptsd,0
s113,animals/dragonfly.jpg,baseline,2,CS-,baseline,MO,20,ptsd,0
s113,animals/leopard.jpg,extinction,1,CS-,baseline,MN,8,ptsd,0
s113,animals/pelican.jpg,acquisition,3,CS-,baseline,MO,14,ptsd,0
s113,animals/pigeon.jpg,extinction,7,CS-,baseline,MO,5,ptsd,0
s113,animals/giraffe.jpg,baseline,2,CS-,baseline,DO,21,ptsd,1
s113,animals/porcupine.jpg,baseline,1,CS-,baseline,MO,22,ptsd,0
s113,animals/caterpillarpeacockmoth.jpg,extinction,1,CS-,baseline,DO,12,ptsd,1
s113,animals/herring.jpg,acquisition,6,CS-,acquisition,MN,23,ptsd,0
s113,animals/camel.jpg,acquisition,2,CS-,acquisition,DO,2,ptsd,1
s113,animals/mahimahi.jpg,acquisition,1,CS-,acquisition,MO,13,ptsd,0
s113,animals/shark.jpg,extinction,3,CS-,acquisition,MN,6,ptsd,0
s113,animals/mouse.jpg,extinction,5,CS-,acquisition,MO,17,ptsd,0
s113,animals/seal.jpg,acquisition,4,CS-,acquisition,DO,18,ptsd,1
s113,animals/carp.jpg,acquisition,7,CS-,acquisition,MN,14,ptsd,0
s113,animals/snail.jpg,acquisition,5,CS-,acquisition,MO,4,ptsd,0
s113,animals/starfish.jpg,acquisition,2,CS-,extinction,MN,24,ptsd,0
s113,animals/reindeer.jpg,baseline,5,CS-,extinction,MO,14,ptsd,0
s113,animals/elephantafrican.jpg,acquisition,4,CS-,extinction,DO,12,ptsd,1
s113,animals/cranebug.jpg,baseline,6,CS-,extinction,DN,23,ptsd,0
s113,animals/perch.jpg,extinction,7,CS-,extinction,MN,20,ptsd,0
s113,animals/cat.jpg,baseline,7,CS-,extinction,DN,18,ptsd,0
s113,animals/hyena.jpg,acquisition,2,CS-,extinction,MO,19,ptsd,0
s113,animals/salmon.jpg,acquisition,7,CS-,extinction,MN,8,ptsd,0
s113,tools/wheelbarrow.jpg,acquisition,5,CS+,baseline,DO,9,ptsd,1
s113,tools/ladder.jpg,extinction,5,CS+,baseline,MO,4,ptsd,0
s113,tools/chisel.jpg,baseline,3,CS+,baseline,MN,11,ptsd,0
s113,tools/gardenhose.jpg,baseline,7,CS+,baseline,DO,8,ptsd,1
s113,tools/pliers.jpg,extinction,4,CS+,baseline,MN,19,ptsd,0
s113,tools/rollingpin.jpg,extinction,5,CS+,baseline,MN,24,ptsd,0
s113,tools/beadingtool.jpg,acquisition,1,CS+,baseline,MO,10,ptsd,0
s113,tools/cheesegrater.jpg,baseline,5,CS+,baseline,MN,15,ptsd,0
s113,tools/vegetablepeeler.jpg,acquisition,7,CS+,acquisition,DO,10,ptsd,1
s113,tools/routerplane.jpg,baseline,2,CS+,acquisition,MN,7,ptsd,0
s113,tools/benchdogs.jpg,extinction,1,CS+,acquisition,DN,24,ptsd,0
s113,tools/eraser.jpg,acquisition,2,CS+,acquisition,MO,4,ptsd,0
s113,tools/spoon.jpg,baseline,7,CS+,acquisition,MO,6,ptsd,0
s113,tools/woodchipper.jpg,extinction,1,CS+,acquisition,MN,20,ptsd,0
s113,tools/sparkplug.jpg,acquisition,2,CS+,acquisition,MN,16,ptsd,0
s113,tools/measuringcups.jpg,extinction,4,CS+,acquisition,DN,3,ptsd,0
s113,tools/measuringtape.jpg,acquisition,7,CS+,extinction,DO,10,ptsd,1
s113,tools/toaster.jpg,extinction,6,CS+,extinction,DN,18,ptsd,0
s113,tools/monkeywrench.jpg,baseline,7,CS+,extinction,DO,12,ptsd,1
s113,tools/airpump.jpg,extinction,5,CS+,extinction,DN,20,ptsd,0
s113,tools/jumpercables.jpg,baseline,7,CS+,extinction,DO,13,ptsd,1
s113,tools/microwave.jpg,acquisition,7,CS+,extinction,DN,15,ptsd,0
s113,tools/duffelbag.jpg,baseline,6,CS+,extinction,,3,ptsd,0
s113,tools/camera.jpg,baseline,3,CS+,extinction,MO,23,ptsd,0
s113,animals/waterbuffalo.jpg,acquisition,5,CS-,baseline,MO,7,ptsd,0
s113,animals/ostrich.jpg,extinction,2,CS-,baseline,MO,16,ptsd,0
s113,animals/angelfish.jpg,acquisition,5,CS-,baseline,MN,13,ptsd,0
s113,animals/snapper.jpg,acquisition,1,CS-,baseline,MN,15,ptsd,0
s113,animals/pike.jpg,extinction,3,CS-,baseline,MN,2,ptsd,0
s113,animals/herculesbeetle.jpg,baseline,1,CS-,baseline,DO,19,ptsd,1
s113,animals/baboon.jpg,baseline,5,CS-,baseline,DO,11,ptsd,1
s113,animals/tiger.jpg,extinction,7,CS-,baseline,DO,23,ptsd,1
s113,animals/partridge.jpg,acquisition,1,CS-,acquisition,DN,5,ptsd,0
s113,animals/dramaderry.jpg,acquisition,2,CS-,acquisition,MN,11,ptsd,0
s113,animals/turkey.jpg,extinction,3,CS-,acquisition,,12,ptsd,0
s113,animals/duck.jpg,baseline,6,CS-,acquisition,DO,19,ptsd,1
s113,animals/firebug.jpg,extinction,1,CS-,acquisition,MO,7,ptsd,0
s113,animals/catfish.jpg,acquisition,5,CS-,acquisition,DO,3,ptsd,1
s113,animals/assassinbug.jpg,baseline,1,CS-,acquisition,MN,15,ptsd,0
s113,animals/palmcockatoo.jpg,baseline,1,CS-,acquisition,DN,21,ptsd,0
s113,animals/finch.jpg,baseline,3,CS-,extinction,MN,16,ptsd,0
s113,animals/halibut.jpg,acquisition,4,CS-,extinction,DN,1,ptsd,0
s113,animals/skunk.jpg,extinction,5,CS-,extinction,MO,9,ptsd,0
s113,animals/marmot.jpg,acquisition,6,CS-,extinction,MO,15,ptsd,0
s113,animals/canary.jpg,acquisition,2,CS-,extinction,DN,21,ptsd,0
s113,animals/goldfish.jpg,extinction,7,CS-,extinction,MN,11,ptsd,0
s113,animals/caterpillarhawkmoth.jpg,baseline,1,CS-,extinction,MN,6,ptsd,0
s113,animals/racoon.jpg,baseline,7,CS-,extinction,MO,17,ptsd,0
s113,tools/hairdryer.jpg,extinction,7,CS+,baseline,DN,3,ptsd,0
s113,tools/faxmachine.jpg,extinction,5,CS+,baseline,DN,6,ptsd,0
s113,tools/weldinghelmet.jpg,baseline,5,CS+,baseline,DO,5,ptsd,1
s113,tools/shoehorn.jpg,acquisition,3,CS+,baseline,DO,1,ptsd,1
s113,tools/scissors.jpg,baseline,7,CS+,baseline,MO,21,ptsd,0
s113,tools/gong.jpg,acquisition,3,CS+,baseline,DO,13,ptsd,1
s113,tools/paintroller.jpg,extinction,5,CS+,baseline,MN,2,ptsd,0
s113,tools/electricbreaker.jpg,baseline,1,CS+,baseline,MN,17,ptsd,0
s113,tools/mallet.jpg,baseline,2,CS+,acquisition,DO,21,ptsd,1
s113,tools/ruler.jpg,baseline,6,CS+,acquisition,MN,1,ptsd,0
s113,tools/weedeater.jpg,extinction,3,CS+,acquisition,DN,14,ptsd,0
s113,tools/viceclamp.jpg,baseline,1,CS+,acquisition,DO,18,ptsd,1
s113,tools/thermometer.jpg,acquisition,5,CS+,acquisition,DN,12,ptsd,0
s113,tools/lawnmower.jpg,acquisition,7,CS+,acquisition,DO,19,ptsd,1
s113,tools/blackboard.jpg,baseline,4,CS+,acquisition,DO,22,ptsd,1
s113,tools/tubeflaring.jpg,extinction,1,CS+,acquisition,MN,8,ptsd,0
s113,tools/hammer.jpg,acquisition,6,CS+,extinction,MO,4,ptsd,0
s113,tools/bucket.jpg,baseline,7,CS+,extinction,DO,9,ptsd,1
s113,tools/treadmill.jpg,extinction,7,CS+,extinction,MO,17,ptsd,0
s113,tools/carpetblower.jpg,baseline,2,CS+,extinction,DO,1,ptsd,1
s113,tools/extensioncord.jpg,extinction,4,CS+,extinction,DN,11,ptsd,0
s113,tools/padlock.jpg,acquisition,7,CS+,extinction,MO,19,ptsd,0
s113,tools/screwdriver.jpg,baseline,6,CS+,extinction,MO,24,ptsd,0
s113,tools/videogamecontroller.jpg,baseline,5,CS+,extinction,MN,14,ptsd,0
s114,tools/screwdriver.jpg,baseline,6,CS-,baseline,DO,4,ptsd,1
s114,tools/scissors.jpg,baseline,7,CS-,acquisition,MN,20,ptsd,0
s114,animals/elephantafrican.jpg,acquisition,5,CS+,baseline,DN,16,ptsd,0
s114,tools/bucket.jpg,acquisition,7,CS-,baseline,DO,22,ptsd,1
s114,tools/carpetblower.jpg,acquisition,5,CS-,baseline,DN,8,ptsd,0
s114,animals/palmcockatoo.jpg,acquisition,2,CS+,extinction,MO,24,ptsd,0
s114,animals/carp.jpg,acquisition,7,CS+,extinction,DO,16,ptsd,1
s114,tools/sparkplug.jpg,acquisition,5,CS-,extinction,MN,24,ptsd,0
s114,tools/transmissionwrench.jpg,acquisition,5,CS-,acquisition,DO,6,ptsd,1
s114,animals/baboon.jpg,acquisition,6,CS+,acquisition,DO,15,ptsd,1
s114,animals/quail.jpg,acquisition,3,CS+,acquisition,DO,3,ptsd,1
s114,tools/pliers.jpg,acquisition,5,CS-,acquisition,MN,1,ptsd,0
s114,animals/cow.jpg,acquisition,7,CS+,acquisition,MO,1,ptsd,0
s114,animals/flamingo.jpg,acquisition,3,CS+,baseline,DO,22,ptsd,1
s114,tools/squeegee.jpg,extinction,3,CS-,baseline,MN,3,ptsd,0
s114,tools/plow.jpg,acquisition,7,CS-,acquisition,DO,22,ptsd,1
s114,animals/cricket.jpg,acquisition,7,CS+,baseline,MO,12,ptsd,0
s114,animals/turkey.jpg,acquisition,5,CS+,extinction,MO,6,ptsd,0
s114,animals/starfish.jpg,extinction,3,CS+,baseline,DN,11,ptsd,0
s114,tools/blackboard.jpg,baseline,6,CS-,extinction,DN,9,ptsd,0
s114,tools/rollingpin.jpg,baseline,3,CS-,acquisition,DN,2,ptsd,0
s114,animals/reindeer.jpg,acquisition,4,CS+,baseline,MO,8,ptsd,0
s114,tools/beadingtool.jpg,acquisition,1,CS-,acquisition,DO,8,ptsd,1
s114,tools/sander.jpg,acquisition,1,CS-,extinction,MN,3,ptsd,0
s114,animals/gerbil.jpg,acquisition,6,CS+,acquisition,DN,24,ptsd,0
s114,animals/chipmunk.jpg,acquisition,7,CS+,extinction,MO,15,ptsd,0
s114,animals/rabbit.jpg,acquisition,7,CS+,extinction,DO,7,ptsd,1
s114,animals/angelfish.jpg,acquisition,7,CS+,acquisition,DO,13,ptsd,1
s114,animals/salmon.jpg,acquisition,5,CS+,baseline,MO,2,ptsd,0
s114,tools/measuringcups.jpg,extinction,1,CS-,extinction,DN,2,ptsd,0
s114,tools/reflexhammer.jpg,acquisition,7,CS-,acquisition,DO,21,ptsd,1
s114,tools/paintbrush.jpg,acquisition,3,CS-,baseline,MO,10,ptsd,0
s114,animals/dragonfly.jpg,acquisition,7,CS+,acquisition,DO,12,ptsd,1
s114,tools/wrench.jpg,acquisition,7,CS-,extinction,DO,11,ptsd,1
s114,animals/duck.jpg,extinction,2,CS+,extinction,MN,19,ptsd,0
s114,tools/videogamecontroller.jpg,acquisition,7,CS-,baseline,DO,6,ptsd,1
s114,animals/anteater.jpg,acquisition,3,CS+,extinction,DO,2,ptsd,1
s114,tools/benchdogs.jpg,acquisition,1,CS-,extinction,DN,16,ptsd,0
s114,tools/eraser.jpg,acquisition,1,CS-,extinction,DN,21,ptsd,0
s114,animals/camel.jpg,acquisition,5,CS+,extinction,MO,17,ptsd,0
s114,animals/mole.jpg,acquisition,7,CS+,acquisition,DO,19,ptsd,1
s114,animals/rhino.jpg,acquisition,5,CS+,baseline,DO,1,ptsd,1
s114,tools/monkeywrench.jpg,acquisition,2,CS-,baseline,MO,19,ptsd,0
s114,tools/ladder.jpg,acquisition,6,CS-,acquisition,DO,19,ptsd,1
s114,animals/tiger.jpg,acquisition,7,CS+,acquisition,DO,14,ptsd,1
s114,tools/spoon.jpg,acquisition,7,CS-,extinction,MN,17,ptsd,0
s114,tools/solderingtorch.jpg,extinction,2,CS-,baseline,DN,5,ptsd,0
s114,animals/goldfish.jpg,acquisition,6,CS+,baseline,DO,5,ptsd,1
s114,animals/boar.jpg,acquisition,5,CS+,acquisition,DO,21,ptsd,1
s114,animals/ostrich.jpg,acquisition,5,CS+,acquisition,DO,16,ptsd,1
s114,animals/pike.jpg,acquisition,5,CS+,acquisition,MO,2,ptsd,0
s114,animals/pigeon.jpg,acquisition,7,CS+,acquisition,DO,10,ptsd,1
s114,animals/crow.jpg,acquisition,7,CS+,acquisition,DO,23,ptsd,1
s114,animals/pelican.jpg,acquisition,7,CS+,acquisition,DO,8,ptsd,1
s114,animals/snapper.jpg,acquisition,7,CS+,acquisition,DO,22,ptsd,1
s114,animals/hummingbird.jpg,acquisition,7,CS+,acquisition,DO,6,ptsd,1
s114,animals/seal.jpg,acquisition,6,CS+,extinction,MO,22,ptsd,0
s114,animals/catfish.jpg,extinction,5,CS+,extinction,MO,10,ptsd,0
s114,animals/mouse.jpg,acquisition,7,CS+,extinction,DO,18,ptsd,1
s114,animals/brown_bear.jpg,acquisition,6,CS+,extinction,DO,14,ptsd,1
s114,animals/snail.jpg,acquisition,5,CS+,extinction,MO,5,ptsd,0
s114,animals/mahimahi.jpg,acquisition,7,CS+,extinction,DO,4,ptsd,1
s114,animals/baldeagle.jpg,acquisition,7,CS+,extinction,DO,1,ptsd,1
s114,animals/mink.jpg,acquisition,7,CS+,extinction,DO,13,ptsd,1
s114,animals/cat.jpg,acquisition,7,CS+,baseline,DO,13,ptsd,1
s114,animals/finch.jpg,acquisition,7,CS+,baseline,DO,23,ptsd,1
s114,animals/skunk.jpg,acquisition,6,CS+,baseline,DO,15,ptsd,1
s114,animals/aardvark.jpg,acquisition,1,CS+,baseline,DO,3,ptsd,1
s114,animals/caterpillarhawkmoth.jpg,acquisition,1,CS+,baseline,DO,7,ptsd,1
s114,animals/zebra.jpg,acquisition,5,CS+,baseline,DO,10,ptsd,1
s114,animals/racoon.jpg,acquisition,5,CS+,baseline,MO,19,ptsd,0
s114,animals/canary.jpg,acquisition,7,CS+,baseline,DO,4,ptsd,1
s114,tools/chisel.jpg,acquisition,3,CS-,acquisition,DN,17,ptsd,0
s114,tools/hairdryer.jpg,acquisition,6,CS-,acquisition,DO,14,ptsd,1
s114,tools/cheesegrater.jpg,acquisition,6,CS-,acquisition,MO,5,ptsd,0
s114,tools/faxmachine.jpg,extinction,5,CS-,acquisition,DN,4,ptsd,0
s114,tools/rake.jpg,baseline,4,CS-,acquisition,MN,11,ptsd,0
s114,tools/shoehorn.jpg,baseline,2,CS-,acquisition,DN,24,ptsd,0
s114,tools/ropeandpulley.jpg,acquisition,3,CS-,acquisition,MN,15,ptsd,0
s114,tools/electricbreaker.jpg,acquisition,4,CS-,acquisition,DO,9,ptsd,1
s114,tools/fan.jpg,acquisition,7,CS-,extinction,MN,4,ptsd,0
s114,tools/weedeater.jpg,baseline,7,CS-,extinction,MN,15,ptsd,0
s114,tools/thermometer.jpg,acquisition,7,CS-,extinction,DO,7,ptsd,1
s114,tools/tubeflaring.jpg,extinction,6,CS-,extinction,MN,14,ptsd,0
s114,tools/routerplane.jpg,acquisition,7,CS-,extinction,DO,22,ptsd,1
s114,tools/measuringdevice.jpg,baseline,3,CS-,extinction,DN,6,ptsd,0
s114,tools/viceclamp.jpg,baseline,4,CS-,extinction,MN,23,ptsd,0
s114,tools/beaker.jpg,extinction,7,CS-,extinction,DO,19,ptsd,1
s114,tools/extensioncord.jpg,acquisition,7,CS-,baseline,MO,18,ptsd,0
s114,tools/toaster.jpg,acquisition,7,CS-,baseline,DN,12,ptsd,0
s114,tools/blower.jpg,acquisition,5,CS-,baseline,DN,1,ptsd,0
s114,tools/padlock.jpg,acquisition,7,CS-,baseline,DO,2,ptsd,1
s114,tools/chainsaw.jpg,acquisition,7,CS-,baseline,DO,11,ptsd,1
s114,tools/jumpercables.jpg,acquisition,7,CS-,baseline,DO,14,ptsd,1
s114,tools/edger.jpg,acquisition,3,CS-,baseline,DO,20,ptsd,1
s114,tools/workbench.jpg,acquisition,3,CS-,baseline,DO,17,ptsd,1
s114,animals/flea.jpg,acquisition,7,CS+,acquisition,DO,18,ptsd,1
s114,animals/porcupine.jpg,acquisition,7,CS+,acquisition,DO,7,ptsd,1
s114,animals/leopard.jpg,acquisition,7,CS+,acquisition,DO,11,ptsd,1
s114,animals/caterpillarpeacockmoth.jpg,acquisition,7,CS+,acquisition,DO,9,ptsd,1
s114,animals/waterbuffalo.jpg,acquisition,7,CS+,acquisition,MO,20,ptsd,0
s114,animals/giraffe.jpg,acquisition,7,CS+,acquisition,DO,17,ptsd,1
s114,animals/prayingmantis.jpg,acquisition,7,CS+,acquisition,DO,4,ptsd,1
s114,animals/herculesbeetle.jpg,acquisition,5,CS+,acquisition,DO,5,ptsd,1
s114,animals/shark.jpg,acquisition,7,CS+,extinction,DO,21,ptsd,1
s114,animals/sheep.jpg,acquisition,7,CS+,extinction,DO,3,ptsd,1
s114,animals/assassinbug.jpg,acquisition,4,CS+,extinction,DO,11,ptsd,1
s114,animals/partridge.jpg,acquisition,4,CS+,extinction,DO,20,ptsd,1
s114,animals/dramaderry.jpg,extinction,5,CS+,extinction,MO,23,ptsd,0
s114,animals/herring.jpg,acquisition,5,CS+,extinction,DO,9,ptsd,1
s114,animals/ant.jpg,acquisition,7,CS+,extinction,DO,8,ptsd,1
s114,animals/firebug.jpg,acquisition,6,CS+,extinction,DO,12,ptsd,1
s114,animals/cranebug.jpg,acquisition,7,CS+,baseline,DO,21,ptsd,1
s114,animals/shrimp.jpg,acquisition,7,CS+,baseline,DO,24,ptsd,1
s114,animals/hyena.jpg,acquisition,7,CS+,baseline,DO,14,ptsd,1
s114,animals/llama.jpg,acquisition,7,CS+,baseline,DO,18,ptsd,1
s114,animals/perch.jpg,acquisition,4,CS+,baseline,MO,6,ptsd,0
s114,animals/halibut.jpg,acquisition,3,CS+,baseline,MO,20,ptsd,0
s114,animals/horse.jpg,acquisition,7,CS+,baseline,MO,17,ptsd,0
s114,animals/marmot.jpg,extinction,4,CS+,baseline,MO,9,ptsd,0
s114,tools/paintroller.jpg,extinction,5,CS-,acquisition,DN,23,ptsd,0
s114,tools/plunger.jpg,acquisition,7,CS-,acquisition,DO,13,ptsd,1
s114,tools/drillbit.jpg,acquisition,7,CS-,acquisition,MO,10,ptsd,0
s114,tools/weldinghelmet.jpg,acquisition,7,CS-,acquisition,DO,16,ptsd,1
s114,tools/gardenhose.jpg,extinction,5,CS-,acquisition,DN,3,ptsd,0
s114,tools/wheelbarrow.jpg,extinction,6,CS-,acquisition,DO,12,ptsd,1
s114,tools/stove.jpg,extinction,5,CS-,acquisition,DN,18,ptsd,0
s114,tools/gong.jpg,extinction,4,CS-,acquisition,DO,7,ptsd,1
s114,tools/broom.jpg,extinction,3,CS-,extinction,MN,12,ptsd,0
s114,tools/mallet.jpg,extinction,3,CS-,extinction,DN,18,ptsd,0
s114,tools/vegetablepeeler.jpg,extinction,6,CS-,extinction,MO,10,ptsd,0
s114,tools/pruner.jpg,extinction,4,CS-,extinction,MN,13,ptsd,0
s114,tools/levelmount.jpg,extinction,4,CS-,extinction,DN,8,ptsd,0
s114,tools/ruler.jpg,extinction,3,CS-,extinction,MN,1,ptsd,0
s114,tools/woodchipper.jpg,baseline,1,CS-,extinction,DN,20,ptsd,0
s114,tools/lawnmower.jpg,extinction,5,CS-,extinction,MN,5,ptsd,0
s114,tools/campingstove.jpg,extinction,4,CS-,baseline,MN,16,ptsd,0
s114,tools/camera.jpg,acquisition,6,CS-,baseline,DO,9,ptsd,1
s114,tools/duffelbag.jpg,baseline,5,CS-,baseline,DN,24,ptsd,0
s114,tools/airpump.jpg,extinction,4,CS-,baseline,DN,21,ptsd,0
s114,tools/treadmill.jpg,acquisition,5,CS-,baseline,DO,23,ptsd,1
s114,tools/hammer.jpg,acquisition,7,CS-,baseline,MO,15,ptsd,0
s114,tools/measuringtape.jpg,acquisition,7,CS-,baseline,MN,13,ptsd,0
s114,tools/microwave.jpg,acquisition,7,CS-,baseline,DN,7,ptsd,0
s116,animals/crow.jpg,acquisition,7,CS+,acquisition,MO,10,ptsd,0
s116,tools/screwdriver.jpg,acquisition,7,CS-,baseline,MO,6,ptsd,0
s116,tools/camera.jpg,baseline,1,CS-,baseline,MO,12,ptsd,0
s116,animals/salmon.jpg,acquisition,7,CS+,baseline,MO,16,ptsd,0
s116,animals/palmcockatoo.jpg,acquisition,4,CS+,extinction,MO,12,ptsd,0
s116,tools/hairdryer.jpg,baseline,7,CS-,acquisition,MN,10,ptsd,0
s116,tools/woodchipper.jpg,baseline,1,CS-,extinction,MO,21,ptsd,0
s116,tools/wheelbarrow.jpg,acquisition,7,CS-,acquisition,MO,15,ptsd,0
s116,tools/blackboard.jpg,extinction,4,CS-,extinction,MO,13,ptsd,0
s116,animals/seal.jpg,acquisition,6,CS+,extinction,DO,7,ptsd,1
s116,animals/catfish.jpg,extinction,2,CS+,extinction,MO,2,ptsd,0
s116,tools/reflexhammer.jpg,baseline,4,CS-,acquisition,MN,4,ptsd,0
s116,tools/levelmount.jpg,extinction,4,CS-,extinction,MN,10,ptsd,0
s116,tools/toaster.jpg,acquisition,5,CS-,baseline,MO,19,ptsd,0
s116,animals/sheep.jpg,acquisition,6,CS+,extinction,MO,14,ptsd,0
s116,animals/zebra.jpg,acquisition,7,CS+,baseline,MO,7,ptsd,0
s116,animals/cat.jpg,acquisition,7,CS+,baseline,MO,22,ptsd,0
s116,tools/squeegee.jpg,extinction,3,CS-,baseline,MO,2,ptsd,0
s116,tools/eraser.jpg,extinction,3,CS-,extinction,MN,11,ptsd,0
s116,animals/cranebug.jpg,acquisition,5,CS+,baseline,MO,14,ptsd,0
s116,animals/horse.jpg,acquisition,7,CS+,baseline,MO,23,ptsd,0
s116,animals/giraffe.jpg,acquisition,7,CS+,acquisition,MO,4,ptsd,0
s116,tools/ruler.jpg,acquisition,7,CS-,extinction,DO,24,ptsd,1
s116,tools/weldinghelmet.jpg,extinction,4,CS-,acquisition,MN,19,ptsd,0
s116,animals/mole.jpg,acquisition,7,CS+,acquisition,MO,2,ptsd,0
s116,animals/racoon.jpg,acquisition,7,CS+,baseline,MO,18,ptsd,0
s116,tools/thermometer.jpg,acquisition,4,CS-,extinction,MN,14,ptsd,0
s116,animals/finch.jpg,acquisition,6,CS+,baseline,MO,10,ptsd,0
s116,tools/weedeater.jpg,baseline,5,CS-,extinction,MO,16,ptsd,0
s116,animals/duck.jpg,acquisition,6,CS+,extinction,MN,22,ptsd,0
s116,tools/ropeandpulley.jpg,acquisition,7,CS-,acquisition,DO,11,ptsd,1
s116,animals/leopard.jpg,acquisition,5,CS+,acquisition,MO,1,ptsd,0
s116,animals/pigeon.jpg,acquisition,7,CS+,acquisition,DO,9,ptsd,1
s116,animals/herring.jpg,acquisition,5,CS+,extinction,MO,10,ptsd,0
s116,tools/duffelbag.jpg,acquisition,6,CS-,baseline,DO,23,ptsd,1
s116,tools/pliers.jpg,baseline,4,CS-,acquisition,MO,8,ptsd,0
s116,animals/angelfish.jpg,acquisition,5,CS+,acquisition,MO,17,ptsd,0
s116,tools/sander.jpg,extinction,3,CS-,extinction,MN,8,ptsd,0
s116,tools/plunger.jpg,baseline,7,CS-,acquisition,MO,24,ptsd,0
s116,tools/airpump.jpg,extinction,4,CS-,baseline,MO,1,ptsd,0
s116,animals/baboon.jpg,acquisition,7,CS+,acquisition,MO,22,ptsd,0
s116,tools/drillbit.jpg,baseline,1,CS-,acquisition,DN,17,ptsd,0
s116,animals/baldeagle.jpg,acquisition,7,CS+,extinction,MN,18,ptsd,0
